Data,TempMax,Temp Min,Avg,Td Avg(C),Wilgotność (%),Wiatr kierunek,Wiatr prędkość,Wiatr porywy,Ciśnieni(Hp),opad(mm),snow(cm)
31.07.2022,18.4,15.4,16.6,15.6,94.3,N,18.5,39.6,1009.8,21,0
30.07.2022,22.1,16.6,19,12.7,68.4,NE,16.1,0,1016.6,5,0
29.07.2022,24.9,13.4,19.3,10.8,60,ENE,11.6,32.4,1020.7,0,0
28.07.2022,23.8,11.4,18.2,8.9,56.1,W,9.6,0,1018.7,0,0
27.07.2022,22.6,15.3,18.7,12.7,70.4,WNW,12,32.4,1014,0,0
26.07.2022,26.4,16.8,20.8,14.8,70.9,SW,13.2,43.2,1010,3,0
25.07.2022,27.1,13,20.6,13.3,65.5,S,6.2,0,1017,0,0
24.07.2022,22.4,16.5,19.6,14.8,75.2,WNW,16.1,43.2,1017.4,0.3,0
23.07.2022,31.3,19.2,24.8,15.9,61.2,WNW,11.1,72,1015.2,9,0
22.07.2022,32,15.9,24.9,15.5,58.1,WSW,8.4,32.4,1016.1,0,0
21.07.2022,30.2,16.3,24,12.7,51.8,ESE,8.4,0,1019.9,0,0
20.07.2022,30.3,17.2,24.1,13.1,52.3,NNW,8.3,28.8,1020.6,0,0
19.07.2022,29.1,16.7,22.1,12.5,56.4,WSW,6.5,32.4,1020.9,0,0
18.07.2022,24,12,18.1,10,60.4,W,12.3,0,1023.9,0,0
17.07.2022,22.5,10.9,15.4,10,73.1,W,17.7,43.2,1021.2,4,0
16.07.2022,20.5,9.5,14.9,8.1,66.1,WSW,8.7,68.4,1016.9,2,0
15.07.2022,21.3,13.6,18.1,7.7,52,WNW,17.6,50.4,1014.2,0,0
14.07.2022,24.9,17.4,21.7,11.8,55.9,W,14.6,43.2,1013.5,0,0
13.07.2022,27,15.9,20.7,11.9,58.2,WNW,29.6,57.6,1012.8,0,0
12.07.2022,20.4,11.6,15.7,11.2,76.5,W,20.4,54,1015.6,0,0
11.07.2022,19,9.7,12.9,10.5,86.4,W,11.7,36,1015.8,8,0
10.07.2022,20.1,12.5,15.5,10.3,72.5,W,14.9,32.4,1014.5,0.6,0
09.07.2022,21.7,12.9,16.9,11.4,72.1,W,12.9,43.2,1019.6,0,0
08.07.2022,22.1,15.7,18.1,13.1,73.6,WSW,6.3,46.8,1019.3,21,0
07.07.2022,21.9,13.2,17.2,9.4,62.3,WSW,8.4,0,1017.8,0,0
06.07.2022,23.2,15.4,18.1,12.7,73.8,NW,13.7,0,1017.4,6,0
05.07.2022,25.7,16.6,21,15.2,71.7,NNW,10.1,0,1017.7,4,0
04.07.2022,27.5,14.8,22.1,15,67.1,SSW,6,0,1017.1,0,0
03.07.2022,26,15.8,20.2,13.4,65.8,NNE,10.1,0,1021.4,0,0
02.07.2022,31.3,17.4,20.6,17.2,85.2,W,16.7,54,1019.7,11,0
01.07.2022,35.6,20.7,28.3,16.4,50.7,ESE,17.3,46.8,1013,0,0
30.06.2022,34.4,19.9,25.5,18.3,67,NE,11.7,39.6,1014.3,0,0
29.06.2022,27.2,18.5,21.6,18.2,82.3,WNW,10.4,0,1017.7,0.1,0
28.06.2022,33.6,19.4,25.7,15.8,57.9,SE,11.7,43.2,1017.4,3,0
27.06.2022,31.7,18.8,25.9,13.7,48.9,ESE,13.1,43.2,1018.5,0,0
26.06.2022,30.6,18.6,24.9,12.4,48,ESE,13.5,43.2,1017,0,0
25.06.2022,29.8,15.7,23.7,11.1,47.5,ESE,13.5,36,1014.3,0,0
24.06.2022,28.1,14.6,22,11.1,52.6,ESE,11.9,39.6,1016.5,0,0
23.06.2022,25.5,13.8,20.1,10.6,56.2,NNW,8.1,32.4,1015.3,0,0
22.06.2022,23.2,10.1,16.6,10.2,68.8,WNW,16.1,36,1011.6,0,0
21.06.2022,19.3,11.7,14.5,11,81.4,W,23.6,50.4,1007.8,3.5,0
20.06.2022,28.9,16.6,21.4,15.3,71.4,W,10.1,28.8,1007.7,7,0
19.06.2022,31.5,16.3,24.4,14,55.3,S,9.2,39.6,1012,0,0
18.06.2022,27.4,10.9,19.7,11.1,61.3,SSW,6.9,32.4,1019.5,0,0
17.06.2022,22.7,11.6,17.8,10.5,64.3,WNW,14.9,28.8,1019.5,0.6,0
16.06.2022,25,9.2,17.5,9.2,62.6,SE,5.9,0,1018.2,0,0
15.06.2022,20.4,11,15.5,9.2,66.7,W,13.8,32.4,1020.4,0,0
14.06.2022,17.7,10,13.8,9,74.7,W,16.7,43.2,1017.8,0,0
13.06.2022,23.6,13.2,17.2,13.1,79.8,WSW,9.5,50.4,1014.7,10,0
12.06.2022,26.2,12.3,20.4,11.8,60.2,W,7.4,28.8,1020,0,0
11.06.2022,23.8,13.5,18.8,11.5,64.9,NW,12.5,0,1021,0,0
10.06.2022,24.4,16,19.9,16.3,81.4,WNW,16.4,0,1015.4,0.1,0
09.06.2022,28.6,15.7,20.5,16.5,79.2,N,8.3,0,1009.1,1.7,0
08.06.2022,22,16.1,18.8,15.5,82.3,WNW,10.7,0,1011.2,3,0
07.06.2022,26.9,16.9,21.9,15,67.2,S,5.6,0,1013.4,0.1,0
06.06.2022,26.2,13.3,20.2,9.7,52.9,SE,9.8,43.2,1017.6,0,0
05.06.2022,24.1,13.4,19,8.7,53.3,N,10.4,0,1020,0,0
04.06.2022,24,11.9,18.5,11.3,63.5,ESE,7.8,0,1018.9,0,0
03.06.2022,22.4,7.2,15.7,7.4,61.7,SSE,5.9,57.6,1023,0,0
02.06.2022,19.6,11.9,15.3,9.1,68.7,WSW,11.6,39.6,1017.8,1,0
01.06.2022,21.4,12.5,16.2,9.9,69,SSW,9.9,39.6,1014.1,13,0
31.05.2022,20.6,3.9,13.2,6.3,67.4,SSW,6.2,0,1016.4,0,0
30.05.2022,14.5,10.1,11.7,8.4,81.4,WNW,8.9,36,1011.2,9,0
29.05.2022,16.9,8.8,11.8,7.1,73.7,WSW,10.1,0,1011.7,0.2,0
28.05.2022,14,8.1,10.3,4.7,69.6,WSW,16.8,57.6,1009.7,2,0
27.05.2022,17.4,13.7,15.2,8.9,67.5,WSW,15.9,50.4,1011.6,1.9,0
26.05.2022,20.8,9.4,15.1,9.8,72.9,WSW,15.6,54,1014.8,0.3,0
25.05.2022,17.7,12.2,14.6,13,90.7,WNW,10.2,0,1012.6,5,0
24.05.2022,20.2,8.4,15.4,7.6,62,ESE,13.7,46.8,1010.8,2,0
23.05.2022,19.7,9.1,13.5,6.5,64.5,WNW,12.6,0,1013.1,0,0
22.05.2022,16,10.4,12.6,7.4,71.6,W,24.3,50.4,1011.2,0,0
21.05.2022,22.6,13.5,16.4,10.5,71.3,WSW,19.4,72,1009.7,9.4,0
20.05.2022,27.8,9,19.2,7.7,49.1,WSW,12.9,50.4,1017.1,0,0
19.05.2022,24.9,3,15.1,0.4,42.2,SSW,5.7,0,1025.7,0,0
18.05.2022,18.5,2.9,11.2,-1.9,42.9,NNW,13.7,43.2,1027.3,0,0
17.05.2022,18.1,9.4,13.9,0.6,41.6,N,15.2,43.2,1020.3,0,0
16.05.2022,19.8,8.2,14.5,2.5,47.4,N,8.7,25.2,1020.3,0,0
15.05.2022,18.9,8.1,13.7,4.8,57,WNW,15.8,43.2,1018.4,0,0
14.05.2022,17.3,8.8,13.3,7,67.7,W,15.8,43.2,1016.2,0,0
13.05.2022,21.6,8.4,16,5.4,52.4,W,11.6,39.6,1015.5,0.5,0
12.05.2022,24.6,17.1,19.9,9,50.8,W,18.8,64.8,1010.3,0,0
11.05.2022,26.1,8.8,17.6,5.7,46.2,S,7.5,0,1014.9,0,0
10.05.2022,20.1,5.5,13.3,-2.4,35.9,ESE,8.3,0,1025.2,0,0
09.05.2022,17.9,8.1,13.5,1.6,46.8,NNE,15.5,36,1027.9,0,0
08.05.2022,20.6,7.7,14.6,8.1,67,WNW,8.4,25.2,1022.2,0,0
07.05.2022,21.2,6.2,14.5,6.2,59.7,WNW,9.8,36,1022,0,0
06.05.2022,19.4,11.6,15.4,7.4,60.7,W,11.9,36,1021.1,0,0
05.05.2022,21.4,7.3,13.4,1.1,43.3,ESE,14.1,32.4,1020.7,0,0
04.05.2022,17.4,9,12.7,3.2,53.9,NE,10.5,28.8,1019,0,0
03.05.2022,17.3,6.9,12.9,3.1,53.5,WNW,13.5,46.8,1015.2,0,0
02.05.2022,19.7,6.3,13.4,3.1,52.4,NW,8.3,39.6,1018.5,0,0
01.05.2022,18.8,3.8,12,1.7,52.9,NNW,5.7,0,1021.6,0,0
30.04.2022,17.3,3.8,11.4,1.5,55.3,W,6.9,0,1024.5,0,0
29.04.2022,17.1,3.3,10.8,3.3,62.4,E,7.1,0,1026.7,0,0
28.04.2022,16.1,4.5,10.4,2.1,57.7,NNE,9,0,1025.3,0,0
27.04.2022,15.8,6,11.1,3.4,62.4,NNW,7.1,0,1021.1,0,0
26.04.2022,11.4,6.7,8.7,5.8,82.7,WNW,11.6,0,1014.2,0.5,0
25.04.2022,12.4,7.9,9.4,6.6,83.6,NNE,13.5,0,1005.8,2,0
24.04.2022,15.2,4.2,9.6,4.1,70.1,NNW,10.8,0,1006.6,0,0
23.04.2022,12.9,4.6,8.1,3.4,72.6,NW,8.7,0,1009.2,0,0
22.04.2022,12.2,7.3,9.1,3.5,71,ENE,14.9,0,1013,0,0
21.04.2022,12.5,6.5,8.8,6.9,88.3,NW,13.1,36,1011.7,0.8,0
20.04.2022,7.9,4.4,6.1,3.8,85.7,WNW,11,0,1011.9,5,0
19.04.2022,9.7,1.6,4.9,-0.1,72.6,ENE,10.2,0,1014.3,2,0
18.04.2022,11.7,1.4,7,-6.2,40.1,NNE,14.7,43.2,1019.6,0,0
17.04.2022,10.9,0.3,5.8,-3.3,54.9,NNW,13.2,0,1028.3,0,0
16.04.2022,10.2,3.5,6.9,-0.1,65,N,24.2,46.8,1025.7,0,0
15.04.2022,16.9,9.7,11.6,6.7,74.7,WNW,11.7,0,1017.5,10.4,0
14.04.2022,21,2.7,11.8,-1.1,44.2,SE,9.9,0,1020.6,0,0
13.04.2022,14,-0.4,7.2,-3.3,50.7,ESE,6.8,0,1024.1,0,0
12.04.2022,11.8,-2,5.8,-1.6,63.9,W,7.7,28.8,1021.5,0,0
11.04.2022,8,0.4,3.7,-0.5,74.6,WSW,11.1,0,1018.1,0,0
10.04.2022,6.9,1,4.5,-1.4,66.8,WSW,16.1,43.2,1011.2,0,0
09.04.2022,9.5,4,6.2,0.5,70,WSW,12.2,46.8,998.7,1,0
08.04.2022,15.1,4.8,9.2,3.4,69.3,WSW,17.4,64.8,991.4,5,0
07.04.2022,17.4,5.7,11.4,5.3,68.2,S,10.2,36,995.4,0,0
06.04.2022,12.2,2.8,6.4,3.3,81.4,SSW,8.1,32.4,1001.8,4,0
05.04.2022,8.9,2.3,5.3,-1.4,64,WSW,22.4,61.2,998.1,0.8,0
04.04.2022,7.5,-0.7,3,-4.4,58.5,SW,11.9,39.6,1010.9,0,0
03.04.2022,3.8,-3.5,0.7,-7.7,55.3,NW,18.8,0,1011.8,0,0
02.04.2022,4.6,-1.7,0.4,-2.4,82.9,NNW,22.5,0,1004.1,10,0
01.04.2022,5.1,-0.8,1.2,-4.9,68.9,NNE,24.5,46.8,1003.2,5,0
31.03.2022,6.9,-0.5,2.9,-3.5,66.6,NE,20.6,43.2,1005.6,0.1,0
30.03.2022,10,-0.9,4.8,-1,69.3,W,11.7,36,1005.2,0,0
29.03.2022,18.4,4.2,10.4,1.5,58.8,W,17.3,54,1010,0,0
28.03.2022,17.1,0.2,8,-3.7,43.5,WSW,13.7,54,1023.7,0,0
27.03.2022,12.6,-1.7,4.6,-4.2,55.9,WNW,20.4,50.4,1028.5,0,0
26.03.2022,16,3.3,10.5,0.7,53.9,W,18.5,57.6,1023.1,0,0
25.03.2022,15.1,0.5,8.3,-1.8,51.3,WNW,12,0,1026.9,0,0
24.03.2022,19.3,0.5,9.3,-3.6,45,NW,13.7,39.6,1028,0,0
23.03.2022,18,-3,8.3,-2.4,53.1,S,5.9,0,1034.3,0,0
22.03.2022,15.8,-2.9,6.9,-4.7,48.1,ESE,5.4,0,1040.1,0,0
21.03.2022,12.8,-3.3,4.7,-8.1,43,ESE,5.7,0,1043.4,0,0
20.03.2022,10.1,-1.8,3.9,-10.1,37.1,E,9.8,25.2,1046.1,0,0
19.03.2022,8.9,-5.5,2.3,-9.2,45.8,ESE,7.5,36,1044.6,0,0
18.03.2022,10,-3.4,2.9,-8.1,46.3,ESE,13.5,0,1040.7,0,0
17.03.2022,13.6,-0.5,5.9,-1.2,63,E,13.4,0,1032.6,0,0
16.03.2022,12.3,-0.5,7,1.5,69.1,NE,8.9,0,1025.6,0,0
15.03.2022,10.7,-2.8,4.6,-2.5,62.5,SE,10.4,0,1030.9,0,0
14.03.2022,10,-4.1,2.6,-4.6,62.7,ESE,14.6,0,1031.6,0,0
13.03.2022,9.2,-6.2,1.5,-8.4,52.1,E,2.9,0,1029.7,0,0
12.03.2022,5.6,-8.4,-1.5,-12.3,47.2,SE,6.5,0,1035.3,0,0
11.03.2022,2.8,-7.2,-2.6,-13.5,45.1,E,11.7,39.6,1038.4,0,0
10.03.2022,7.2,-5.1,0.2,-4.8,72.4,NE,15.6,32.4,1031.3,0,0
09.03.2022,6.7,-2.6,3.7,-1.6,68.4,NW,13.1,0,1022.8,0,0
08.03.2022,5.6,-3.4,0.3,-2.6,82.5,NW,13.5,28.8,1022.4,0.2,0
07.03.2022,4,-2.2,0.3,-6.3,61.9,W,13.2,0,1021.5,0,0
06.03.2022,1.7,-1.7,-0.1,-9.1,51,NNW,7.1,28.8,1025,0,0
05.03.2022,4,-0.5,1.3,-3.9,69.2,NNE,12.6,0,1022.8,0,0
04.03.2022,5.1,-3.8,1.2,-1.8,81.6,NW,11.4,0,1018.8,1,0
03.03.2022,5.8,-5.9,0.3,-5.6,67.3,WNW,8.6,0,1020.5,0,0
02.03.2022,5.2,-6.6,0.1,-7.3,60.2,NW,6.9,0,1030,0,0
01.03.2022,4.7,-6.2,-0.3,-7.7,60.1,NNE,7.1,0,1038,0,0
28.02.2022,4.4,-4.8,-0.2,-6,66.6,NNE,14.6,0,1036.8,0,0
27.02.2022,7.3,-0.4,2.3,-0.9,81,NNW,10.1,0,1035.3,0,0
26.02.2022,7.3,-0.9,3.4,-2.3,67.2,WSW,9.2,43.2,1023.4,0,0
25.02.2022,10.1,-1.3,6.4,-1.4,58.7,SSW,18,57.6,1012.8,0,0
24.02.2022,9,-3.9,3.4,-1,74.5,WSW,17.7,68.4,1021.4,0.7,0
23.02.2022,7.4,-0.2,3,0.1,81.9,WSW,14.3,54,1011.7,0.8,0
22.02.2022,9.5,2.8,4.9,-1.1,65.7,WSW,19.4,57.6,999.8,0,0
21.02.2022,9.5,1.9,5.7,3.3,84,SSW,13.4,46.8,999.1,3.1,0
20.02.2022,8.2,1.2,4.2,-2.3,64.2,WSW,18.2,79.3,1009.1,0.9,0
19.02.2022,10.5,3.9,7.1,-1.7,55.3,SW,24.8,82.9,998.4,2,0
18.02.2022,9.8,3.4,5,1.2,77.2,W,29.1,68.4,997.5,2,0
17.02.2022,10.6,1.9,8.6,2.8,68.7,SSW,17.7,75.6,991.2,4.4,0
16.02.2022,9.8,-0.8,4.9,0.9,76.5,S,7.4,32.4,1011.6,0,0
15.02.2022,8.2,-2.8,3,-1.7,72.8,SE,10.1,0,1012.9,0,0
14.02.2022,7.1,-3.2,1.5,-5.5,61,SSE,10.1,32.4,1018.4,0,0
13.02.2022,5.5,-4.8,-0.4,-5.4,70.7,SSE,9,32.4,1029.8,0,0
12.02.2022,4.2,-1.4,0.9,-1.1,87.4,W,16.4,46.8,1026.5,4.1,0
11.02.2022,9.1,2.3,5.5,3.1,85.9,WSW,9.9,36,1016.2,2.4,0
10.02.2022,8.3,3.6,7.3,5.4,87.9,WSW,15.5,43.2,1019.8,0.5,0
09.02.2022,7.2,1.8,4.8,3.1,89.1,W,18.5,57.6,1018.5,1.2,0
08.02.2022,4.6,0.2,2.2,-0.1,83.8,W,20,39.6,1013.6,0,0
07.02.2022,4.8,0.3,3.30,1.2,87,SW,14.9,57.6,996.6,9,0
06.02.2022,4.4,1.8,3.00,-0.8,76.7,WSW,15.3,50.4,1011.1,0.2,0
05.02.2022,4.8,1.7,3.90,1.7,85.6,SW,14.6,64.8,1008.4,0.7,0
04.02.2022,3.7,-0.5,1.60,0.4,92,SSE,6.5,0,1014.3,0.6,0
03.02.2022,2.5,-1.4,0.40,-1.8,85.3,WNW,18.3,39.6,1012.4,0.6,0
02.02.2022,2.5,-3.7,0.80,-0.4,91.5,SW,14.1,43.2,996.9,6.1,0
01.02.2022,1.8,-3.4,-1.30,-4.5,79.2,WSW,11.6,0,1006.3,0,0
31.01.2022,4,0,1.80,-1.5,79.7,W,32.1,75.6,1002.4,3,0
30.01.2022,6.7,-1.7,3.10,1,86.4,WSW,25.1,79.3,999.5,4.8,0
29.01.2022,3.2,-1.7,0.80,-2.1,81.3,W,22.1,68.4,1019.4,0,0
28.01.2022,4.4,0.7,2.70,0.9,88.2,W,24.5,61.2,1006.5,5,0
27.01.2022,3.3,0.8,2.00,0.9,92.4,WSW,18.5,43.2,1018.2,1.8,0
26.01.2022,2.6,0.9,2.10,1.4,95.4,W,13.7,0,1024.4,0.4,0
25.01.2022,2.1,-4.1,0.40,-1.6,87.1,WSW,11.1,0,1030.3,0.1,0
24.01.2022,0.7,-8.1,-3.80,-7.8,74.8,SE,5.7,0,1035.3,0,0
23.01.2022,0.1,-2.6,-0.60,-4.8,73.6,NW,17.1,0,1026.4,0,0
22.01.2022,0.3,-3.5,-1.60,-5.9,73.4,WNW,23.4,57.6,1015.3,0.2,0
21.01.2022,2.1,-2.5,-1.20,-5.7,72.3,W,26.4,68.4,1009.3,0.4,0
20.01.2022,2.1,-0.6,1.00,-1.9,81.7,SW,14.4,61.2,1010.6,0.7,0
19.01.2022,2.7,-1.7,0.50,-1.4,87.8,WSW,14.6,39.6,1029.3,0.1,0
18.01.2022,4.4,-2,0.30,-4.1,72.4,WNW,25.8,64.8,1021,0,0
17.01.2022,4.3,-2.5,1.80,-0.3,86,WSW,23.6,93.7,1009.8,2,0
16.01.2022,2.2,-2.4,-0.60,-2.4,88.1,WSW,10.8,0,1024.5,0,0
15.01.2022,6.3,-0.6,1.90,-1.2,81,W,24.8,79.3,1020.9,0,0
14.01.2022,5.7,0.1,3.60,3,95.1,W,27.8,61.2,1020.5,2.2,0
13.01.2022,2.2,-3.5,-0.60,-2.6,86.2,WSW,16.8,46.8,1031.5,0,0
12.01.2022,-1.2,-7.7,-2.70,-6.1,77.7,NW,9.6,0,1036.9,0,0
11.01.2022,-0.3,-7.1,-4.00,-6.4,85.3,N,8.1,0,1031.7,0,0
10.01.2022,1.4,-6.1,-2.30,-4.3,87.5,E,12.5,0,1013.4,0,0
09.01.2022,1.2,-5.5,-1.10,-4.5,77.2,SE,8.3,0,1008.9,0,0
08.01.2022,1.4,-6.4,-2.10,-7.9,65.5,SSE,8.9,0,1016.2,0,0
07.01.2022,2.6,-5.2,-2.00,-5.1,80.1,WSW,14.4,46.8,1016.7,1.8,0
06.01.2022,5.9,0.8,2.60,0.5,86.6,WSW,15,46.8,1001.2,2.9,0
05.01.2022,7.4,4,5.70,4.9,94.3,SW,10.2,0,994.7,7.2,0
04.01.2022,8.5,4.2,6.10,4.7,91.1,SW,10.8,39.6,1003.4,2.4,0
03.01.2022,10.6,3.9,8.90,6.3,84.5,WSW,17.6,61.2,1005.3,4.5,0
02.01.2022,9.7,3.5,5.50,3.2,86.1,WNW,12.5,46.8,1021,0,0
01.01.2022,11.3,8.1,8.90,7.8,92.2,W,17.7,54,1014.1,0,0
31.12.2021,10.7,1.1,6.60,6.5,98.4,WSW,12,39.6,1012.3,6,0
30.12.2021,3.4,-3.5,-0.10,-0.4,96.7,SE,7.2,0,1011.7,0.6,0
29.12.2021,-2.4,-8.1,-3.40,-5.9,82.8,ESE,21.5,50.4,1008.8,0,0
28.12.2021,-3.7,-13.3,-7.60,-10.5,80,E,20.7,46.8,1015.6,0,0
27.12.2021,-4.1,-13.6,-10.30,-12.4,86,SE,6.8,0,1018.9,0,0
26.12.2021,-4.4,-8.9,-6.90,-9.2,83.7,WSW,13.1,0,1014.7,0,0
25.12.2021,0.8,-8.7,-2.70,-5,85.4,W,18,57.6,1002.3,1,0
24.12.2021,0.7,-4.8,-1.70,-4.1,84.1,S,9.2,0,1003.2,3,0
23.12.2021,-2.1,-6.2,-4.30,-6.6,84.1,S,6.8,0,1024.7,0,0
22.12.2021,-3,-8.3,-3.50,-5.6,85.8,W,11.7,0,1025.6,0.1,0
21.12.2021,1.6,-7.5,-4.00,-8.7,71.1,NW,14.7,0,1021.3,0,0
20.12.2021,5.8,-0.2,2.00,-0.6,84.4,WNW,23.4,61.2,1010.4,1.1,0
19.12.2021,5.8,1.6,3.70,2.9,94.2,W,24.5,50.4,1017.7,0.1,0
18.12.2021,4.6,0.1,2.90,0.8,86.9,WNW,19.1,43.2,1029.9,0.1,0
17.12.2021,7.3,2.8,4.50,2.6,88.4,W,21.9,43.2,1027.4,0,0
16.12.2021,7.1,2.1,5.80,5.7,98.2,WSW,14.1,32.4,1027.1,0.6,0
15.12.2021,4.1,-5.4,0.80,0.8,98.8,SW,7.1,0,1027.2,0.1,0
14.12.2021,-2.2,-5.5,-3.60,-4.1,96.1,SSE,5.1,0,1028.7,0,0
13.12.2021,-2.4,-3.6,-2.80,-3.1,97.1,SSW,3.9,0,1026.5,0,0
12.12.2021,0.8,-4,-1.80,-2.4,96.8,W,6.6,0,1022,0,0
11.12.2021,1.2,-1.4,0.00,-0.5,96.5,SE,5.6,0,1008.6,0,0
10.12.2021,1.2,-4.4,-1.00,-1.7,94.1,ESE,17.7,0,1007.1,1.9,0
09.12.2021,-2.4,-7.6,-4.30,-6.8,82.3,E,17.4,0,1013.2,0,0
08.12.2021,-2,-7.5,-5.20,-7.4,85.1,E,16.5,0,1017.3,0,0
07.12.2021,-0.1,-3.2,-2.30,-3.8,89.7,NNE,12,0,1014.8,0,0
06.12.2021,0.1,-2.8,-0.20,-0.9,95.2,NE,11,0,1009.4,0.8,0
05.12.2021,1.8,-3.4,-1.10,-3.5,85,ESE,9.8,0,1005.6,0.2,0
04.12.2021,3,-2.2,0.50,-4.7,68.8,SSW,10.7,39.6,1008,0,0
03.12.2021,6.6,-0.3,2.00,-3.6,67.8,WSW,16.8,54,1001.5,0,0
02.12.2021,6.8,-0.3,4.40,1.5,82.1,S,15.2,61.2,992.4,1.2,0
01.12.2021,2.9,-0.8,1.20,-0.4,88.8,WSW,14.7,39.6,996.3,4,0
30.11.2021,1.8,0.2,1.20,-0.4,89.5,W,20.3,46.8,998.2,1.9,0
29.11.2021,4.6,-0.6,2.40,1.5,94.4,WNW,15.3,0,993.8,2,0
28.11.2021,4.6,-0.8,0.90,-0.3,91.7,SSE,6.2,0,998.9,0,0
27.11.2021,3.9,0.1,1.30,0.3,94,NW,11.6,32.4,994.5,13,0
26.11.2021,5.7,1,3.50,-0.7,74.7,SSW,8.7,39.6,1005.5,0,0
25.11.2021,5.9,1.2,4.20,2.6,90.1,SSE,6.5,0,1017.9,0.5,0
24.11.2021,5.8,1.7,4.40,3.5,93.7,WSW,11,36,1023.2,0.1,0
23.11.2021,6,0.5,2.30,0.6,89.5,W,12.2,43.2,1021.6,0.1,0
22.11.2021,9,4.6,6.40,4.7,90.2,WNW,11,0,1012.4,0.1,0
21.11.2021,11.6,8.4,9.70,6.3,79.9,WSW,17.4,43.2,1010.4,0.2,0
20.11.2021,11.7,8.1,11.00,7.8,81.4,W,29.9,57.6,1014.3,0.1,0
19.11.2021,10.5,5.8,8.10,6.2,87.9,WSW,20.7,57.6,1017.1,1.6,0
18.11.2021,7.3,-0.2,5.30,3.8,90.2,SW,12.2,39.6,1020.3,0.2,0
17.11.2021,6.3,-0.1,2.70,1.8,94.6,SE,8.3,0,1023.7,0,0
16.11.2021,6,2.3,4.60,3.2,90.1,E,13.4,0,1030.9,0,0
15.11.2021,5.1,4,4.40,3.7,94.8,E,11.3,0,1030.2,0,0
14.11.2021,8.1,2.4,4.50,3.4,93.7,E,7.4,0,1020.6,0,0
13.11.2021,8,5.3,6.50,5.5,94,ESE,12.2,32.4,1021.6,0,0
12.11.2021,8.8,-0.8,5.60,4.4,92.6,WSW,8.6,0,1022.8,0,0
11.11.2021,10.5,-1.8,3.70,1.8,88.6,SSE,5.9,0,1025.7,0,0
10.11.2021,10.1,-1.4,1.40,0.1,90.5,SE,8.4,0,1033.2,0,0
09.11.2021,7.9,0.6,4.70,3.4,92.8,NNW,10.1,0,1024.8,2.4,0
08.11.2021,9.4,2.6,7.70,4.6,81.6,WSW,14.7,43.2,1012.2,0.3,0
07.11.2021,10.8,2.7,7.50,3,73.9,SW,10.8,39.6,1019.8,0,0
06.11.2021,9.9,6.8,8.00,4.9,81.4,WSW,15.5,43.2,1021.6,0.6,0
05.11.2021,13.8,7.5,10.00,4.8,70.7,S,14.3,43.2,1008.1,0,0
04.11.2021,13.6,7,8.90,5.4,79.3,ESE,13.8,0,1007.7,0,0
03.11.2021,11.8,2.2,7.50,6.2,91.4,S,8.3,0,1004.6,9,0
02.11.2021,13.4,1.4,6.80,3,79,ESE,12.9,0,1005.6,0,0
01.11.2021,17.5,4.1,9.60,3.9,70.7,ESE,13.1,0,1012,0,0
31.10.2021,16.5,4.7,10.90,3.6,62.5,SE,11.7,0,1016.4,0,0
30.10.2021,14.6,4.5,9.00,4.5,73.7,SE,10.2,0,1019.9,0,0
29.10.2021,13.5,4.8,9.40,6.8,85.2,SE,9.5,0,1024.3,0,0
28.10.2021,14.8,6.2,12.20,7.8,73.8,SW,8.7,36,1024,0,0
27.10.2021,12.5,0.4,9.20,5.1,75.6,SW,8.3,0,1021.6,0,0
26.10.2021,11.8,-0.1,5.30,1.4,76.2,SE,9,0,1024,0,0
25.10.2021,8.8,-0.2,3.20,1.8,91.3,SSE,7.2,0,1031.8,0,0
24.10.2021,8.6,2.9,5.20,3.3,88.6,WSW,14.4,46.8,1024.1,0.7,0
23.10.2021,10.8,5.5,8.20,2.1,66.9,WSW,19.7,54,1010.1,1.7,0
22.10.2021,17.5,6.9,12.50,5.5,63.3,SW,19.1,75.6,1001,1.1,0
21.10.2021,19.2,11.3,15.60,9.4,66.5,S,10.1,32.4,1006.8,0,0
20.10.2021,14.5,7.4,10.70,8.3,84.2,SSE,6.9,0,1020.3,0.8,0
19.10.2021,12.9,6.8,9.20,6.7,84.7,W,11.3,0,1024.1,4.3,0
18.10.2021,10,6.3,8.20,4.5,77.4,SW,6.9,0,1020.3,0,0
17.10.2021,10.5,6.6,8.20,4.4,77.2,WSW,10.1,32.4,1020.2,0,0
16.10.2021,15.1,8.6,11.10,7.6,79.3,SW,14.4,39.6,1014.6,0,0
15.10.2021,11.9,2.2,8.80,5.6,80,SSW,9,0,1018.8,0.3,0
14.10.2021,10.5,2,6.10,4.2,88.7,W,10.4,0,1019.4,0.1,0
13.10.2021,12,4.8,7.90,4.5,80.9,W,9.3,0,1012.4,0,0
12.10.2021,14.1,2.2,8.40,2.4,68.2,WSW,6.5,0,1017.8,0,0
11.10.2021,13.2,0.4,6.80,-0.3,62.2,ESE,9.2,0,1028.7,0,0
10.10.2021,13.2,2.3,7.40,1.1,66.1,E,8.9,0,1035.2,0,0
09.10.2021,13.3,2.8,7.30,-0.1,61.5,E,13.1,0,1036.5,0,0
08.10.2021,15.4,1.7,8.20,1.5,64.5,ESE,16.5,36,1031.9,0,0
07.10.2021,16.9,8,12.70,6.1,64.4,ESE,18.9,39.6,1023.3,0,0
06.10.2021,19.8,10.1,15.00,8.1,63,SE,21.5,50.4,1017.5,0.5,0
